Order Date,Region,Category,Sales,Profit,Month-Year
12/5/2013,East,Furniture,113.79,20.4822,2013-12
12/5/2013,East,Technology,78.15,34.386,2013-12
12/5/2013,East,Office Supplies,1.728,0.6048,2013-12
12/5/2013,East,Office Supplies,40.56,19.8744,2013-12
12/5/2013,East,Office Supplies,182.94,3.6588,2013-12
12/5/2013,East,Office Supplies,193.86,11.6316,2013-12
11/7/2014,West,Office Supplies,15.28,7.4872,2014-11
11/7/2014,West,Furniture,8.73,2.9682,2014-11
11/7/2014,West,Office Supplies,5.68,1.7608,2014-11
8/11/2011,West,Furniture,12.35,5.434,2011-08
8/11/2011,West,Office Supplies,40.97,10.6522,2011-08
8/11/2011,West,Office Supplies,22.96,10.7912,2011-08
12/12/2011,West,Furniture,764.688,95.586,2011-12
12/12/2011,West,Furniture,3610.848,135.4068,2011-12
12/12/2011,West,Furniture,254.9745,11.9988,2011-12
7/4/2012,Central,Technology,1099.96,285.9896,2012-07
3/11/2014,East,Office Supplies,5.248,0.5904,2014-03
3/11/2014,East,Technology,35.91,-8.379,2014-03
3/11/2014,East,Furniture,6.696,0.5022,2014-03
3/11/2014,East,Furniture,43.872,11.5164,2014-03
7/8/2014,East,Office Supplies,17.472,6.3336,2014-07
10/2/2013,Central,Technology,69.9,18.873,2013-10
10/2/2013,Central,Furniture,41.85,10.881,2013-10
9/3/2014,West,Office Supplies,6.57,1.7739,2014-09
6/5/2014,South,Office Supplies,12.48,5.616,2014-06
5/3/2013,Central,Office Supplies,86.352,5.397,2013-05
9/8/2011,South,Technology,32.97,12.8583,2011-09
9/8/2011,South,Technology,83.88,30.1968,2011-09
9/6/2013,Central,Technology,278.4,80.736,2013-09
4/10/2014,South,Office Supplies,15.12,4.914,2014-04
4/10/2014,South,Office Supplies,17.43,-13.363,2014-04
4/10/2014,South,Office Supplies,251.64,88.074,2014-04
12/6/2012,Central,Office Supplies,2.772,-4.851,2012-12
7/4/2012,East,Office Supplies,15.48,4.4892,2012-07
11/11/2013,West,Office Supplies,13.216,4.4604,2013-11
11/11/2013,West,Office Supplies,32.4,15.552,2013-11
12/9/2013,Central,Technology,114.95,2.299,2013-12
10/4/2012,West,Office Supplies,26.96,7.0096,2012-10
7/4/2014,South,Furniture,23.99,5.5177,2014-07
7/4/2014,South,Technology,287.97,77.7519,2014-07
12/10/2013,East,Office Supplies,3.69,1.7343,2013-12
12/10/2013,East,Office Supplies,122.12,56.1752,2013-12
12/11/2014,East,Technology,14.2,3.3725,2014-12
7/1/2011,South,Technology,575.92,71.99,2011-07
7/1/2011,South,Office Supplies,5.184,-3.6288,2011-07
2/4/2014,East,Office Supplies,5.229,-4.1832,2014-02
2/4/2014,East,Office Supplies,285.552,35.694,2014-02
3/4/2014,South,Office Supplies,72.8,19.656,2014-03
10/10/2014,South,Office Supplies,10.816,3.5152,2014-10
6/3/2014,East,Technology,2.97,-0.6435,2014-06
6/3/2014,East,Office Supplies,27.44,2.401,2014-06
5/6/2011,West,Office Supplies,140.736,52.776,2011-05
4/3/2014,West,Furniture,25.11,6.5286,2014-04
4/1/2014,East,Furniture,29.78,8.0406,2014-04
4/1/2014,East,Technology,677.58,176.1708,2014-04
4/1/2014,East,Office Supplies,75.04,36.0192,2014-04
1/3/2014,South,Technology,695.7,-27.828,2014-01
1/3/2014,South,Office Supplies,15.66,-12.528,2014-01
1/3/2014,South,Office Supplies,28.854,-21.1596,2014-01
10/3/2011,Central,Furniture,258.279,-70.1043,2011-10
5/5/2014,West,Technology,183.96,20.6955,2014-05
5/5/2014,West,Office Supplies,17.61,8.4528,2014-05
5/5/2014,West,Furniture,300.904,11.2839,2014-05
7/5/2011,Central,Office Supplies,220.776,-44.1552,2011-07
7/5/2011,Central,Office Supplies,281.424,-35.178,2011-07
5/6/2013,South,Office Supplies,79.14,36.4044,2013-05
11/11/2014,West,Office Supplies,38.388,-25.592,2014-11
11/11/2014,West,Technology,95.994,-63.996,2014-11
11/11/2014,West,Technology,239.952,-35.9928,2014-11
11/11/2014,West,Technology,201.584,15.1188,2014-11
11/11/2014,West,Furniture,899.136,-146.1096,2014-11
7/9/2014,West,Furniture,145.9,62.737,2014-07
3/8/2014,East,Technology,49.08,4.908,2014-03
4/1/2011,West,Office Supplies,29.6,14.8,2011-04
4/1/2011,West,Office Supplies,17.088,5.5536,2011-04
8/4/2011,West,Office Supplies,1089.75,305.13,2011-08
8/4/2011,West,Office Supplies,447.84,219.4416,2011-08
8/4/2011,West,Office Supplies,16.4,4.264,2011-08
8/4/2011,West,Technology,399.96,34.9965,2011-08
8/4/2011,West,Office Supplies,158.9,7.945,2011-08
8/4/2011,West,Office Supplies,13.184,4.7792,2011-08
9/4/2013,Central,Furniture,83.952,-90.2484,2013-09
2/5/2013,South,Office Supplies,80.98,1.6196,2013-02
2/5/2013,South,Office Supplies,348.84,170.9316,2013-02
2/5/2013,South,Office Supplies,9.45,0.189,2013-02
2/5/2013,South,Furniture,18.84,7.1592,2013-02
2/5/2013,South,Furniture,239.98,52.7956,2013-02
2/5/2013,South,Office Supplies,167.96,78.9412,2013-02
2/5/2013,South,Technology,104.85,28.3095,2013-02
2/5/2013,South,Technology,484.83,126.0558,2013-02
2/5/2013,South,Office Supplies,122.97,60.2553,2013-02
2/5/2013,South,Office Supplies,154.44,1.5444,2013-02
2/5/2013,South,Office Supplies,342.37,160.9139,2013-02
7/4/2014,South,Office Supplies,9.552,1.5522,2014-07
10/10/2014,Central,Furniture,652.45,-430.617,2014-10
10/10/2014,Central,Furniture,66.645,-42.6528,2014-10
11/2/2013,South,Technology,21.8,6.104,2013-11
11/2/2013,South,Office Supplies,251.79,118.3413,2013-11
4/6/2011,East,Office Supplies,10.304,-2.1896,2011-04
4/6/2011,East,Furniture,154.764,-36.1116,2011-04
4/6/2011,East,Technology,116.784,21.897,2011-04
9/3/2013,East,Office Supplies,75.48,19.6248,2013-09
9/3/2013,East,Furniture,39.98,9.995,2013-09
11/5/2014,Central,Office Supplies,23.68,8.88,2014-11
7/10/2013,East,Furniture,408.006,72.5344,2013-07
7/10/2013,East,Furniture,165.28,14.8752,2013-07
8/6/2014,South,Office Supplies,13.76,6.3296,2014-08
10/1/2012,West,Office Supplies,139.424,17.428,2012-10
5/1/2012,West,Technology,88.752,11.094,2012-05
5/4/2011,East,Furniture,27.46,9.8856,2011-05
12/1/2012,West,Office Supplies,55.424,19.3984,2012-12
3/12/2013,East,Furniture,244.006,-31.3722,2013-03
8/8/2011,West,Furniture,121.376,-3.0344,2011-08
8/8/2011,West,Technology,95.976,-10.7973,2011-08
12/10/2014,Central,Furniture,872.94,226.9644,2014-12
12/10/2014,Central,Office Supplies,41.54,19.5238,2014-12
12/10/2014,Central,Office Supplies,12.96,6.2208,2014-12
7/12/2014,West,Office Supplies,8.67,4.0749,2014-07
12/1/2012,Central,Furniture,6.688,-4.0128,2012-12
12/3/2013,West,Office Supplies,25.92,12.4416,2013-12
12/3/2013,West,Office Supplies,40.46,19.8254,2013-12
12/3/2013,West,Office Supplies,33.87,8.8062,2013-12
11/3/2012,West,Technology,1212.848,106.1242,2012-11
11/3/2012,West,Technology,89.97,37.7874,2012-11
11/3/2012,West,Furniture,42.6,16.614,2012-11
5/1/2014,East,Office Supplies,62.96,28.332,2014-05
9/5/2014,Central,Office Supplies,10.192,3.185,2014-09
9/5/2014,Central,Office Supplies,16.784,-0.2098,2014-09
9/5/2014,Central,Office Supplies,13.12,3.772,2014-09
8/1/2012,West,Office Supplies,6.72,3.36,2012-08
8/1/2012,West,Furniture,1004.976,-175.8708,2012-08
12/11/2014,Central,Office Supplies,34.5,15.525,2014-12
12/12/2014,East,Furniture,63.686,-9.098,2014-12
12/11/2014,West,Furniture,1669.6,116.872,2014-12
2/4/2011,West,Office Supplies,83.84,27.248,2011-02
2/4/2011,West,Office Supplies,13.272,4.3134,2011-02
2/12/2014,West,Office Supplies,21.336,7.7343,2014-02
12/6/2012,West,Furniture,206.112,48.9516,2012-12
12/6/2012,West,Office Supplies,19.92,6.723,2012-12
12/6/2012,West,Office Supplies,198.272,61.96,2012-12
12/6/2012,West,Office Supplies,247.104,-58.6872,2012-12
12/6/2012,West,Office Supplies,86.304,9.7092,2012-12
11/7/2012,East,Office Supplies,26.18,0.5236,2012-11
11/7/2012,East,Office Supplies,7.3,3.431,2012-11
9/1/2014,West,Office Supplies,10.744,0.8058,2014-09
9/1/2014,West,Office Supplies,8.376,2.7222,2014-09
12/5/2013,East,Office Supplies,212.88,0,2013-12
2/11/2014,West,Furniture,203.983,16.7986,2014-02
3/11/2011,East,Furniture,8.32,2.288,2011-03
3/11/2011,East,Office Supplies,10.464,1.7004,2011-03
2/5/2011,West,Office Supplies,82.896,29.0136,2011-02
2/5/2011,West,Office Supplies,34.24,16.0928,2011-02
7/6/2011,East,Technology,559.992,174.9975,2011-07
5/3/2011,Central,Office Supplies,21.56,10.3488,2011-05
2/6/2012,West,Office Supplies,5.28,1.5312,2012-02
9/5/2014,East,Technology,91.96,39.5428,2014-09
5/10/2013,East,Office Supplies,9.344,3.504,2013-05
5/10/2013,East,Office Supplies,79.36,9.92,2013-05
4/10/2013,West,Office Supplies,35.352,12.8151,2013-04
4/4/2011,West,Office Supplies,18.9,9.072,2011-04
9/6/2014,West,Office Supplies,2.78,0.7228,2014-09
7/1/2014,East,Furniture,1044.63,-295.9785,2014-07
11/9/2012,East,Office Supplies,11.352,4.1151,2012-11
3/4/2011,South,Office Supplies,354.9,17.745,2011-03
6/12/2014,West,Office Supplies,122.97,60.2553,2014-06
8/9/2012,East,Technology,307.98,89.3142,2012-08
8/9/2012,East,Furniture,382.806,-153.1224,2012-08
8/9/2012,East,Office Supplies,41.96,2.9372,2012-08
8/9/2012,East,Office Supplies,1217.568,456.588,2012-08
8/9/2012,East,Furniture,47.04,18.3456,2012-08
8/9/2012,East,Furniture,6.16,2.9568,2012-08
8/9/2012,East,Technology,979.95,274.386,2012-08
8/9/2012,East,Office Supplies,143.7,68.976,2012-08
8/9/2012,East,Office Supplies,10.65,5.0055,2012-08
8/9/2012,East,Technology,247.8,34.692,2012-08
5/9/2014,East,Furniture,47.992,-2.0568,2014-05
5/9/2013,East,Furniture,211.96,42.392,2013-05
12/12/2013,South,Office Supplies,6.672,1.668,2013-12
12/1/2014,East,Office Supplies,155.94,45.2226,2014-12
8/10/2012,Central,Office Supplies,3.75,1.8,2012-08
8/10/2012,Central,Office Supplies,41.4,19.872,2012-08
8/10/2012,Central,Office Supplies,29.79,12.5118,2012-08
9/11/2013,East,Office Supplies,59.48,8.922,2013-09
9/11/2013,East,Office Supplies,6.69,3.0774,2013-09
7/9/2014,West,Furniture,198.46,99.23,2014-07
7/9/2014,West,Office Supplies,786.48,385.3752,2014-07
7/9/2014,West,Office Supplies,23.168,7.8192,2014-07
7/9/2014,West,Technology,50,10.5,2014-07
5/9/2013,East,Office Supplies,1006.056,88.0299,2013-05
5/9/2013,East,Office Supplies,10.688,3.7408,2013-05
5/9/2013,East,Office Supplies,10.368,3.6288,2013-05
5/9/2013,East,Office Supplies,25.12,1.57,2013-05
5/9/2013,East,Technology,58.112,7.264,2013-05
11/1/2012,East,Technology,35.36,-3.094,2012-11
11/1/2012,East,Office Supplies,3.168,-0.7128,2012-11
5/12/2011,Central,Furniture,34.79,10.7849,2011-05
5/1/2014,East,Technology,677.58,-158.102,2014-05
5/1/2014,East,Office Supplies,13.896,-9.264,2014-05
1/10/2012,East,Furniture,1018.104,-373.3048,2012-01
7/4/2014,Central,Technology,167.968,62.988,2014-07
12/11/2012,South,Office Supplies,196.62,96.3438,2012-12
9/7/2011,East,Office Supplies,64.784,-14.5764,2011-09
9/7/2011,East,Technology,32.382,4.3176,2011-09
9/7/2011,East,Furniture,42.368,8.4736,2011-09
9/7/2011,East,Technology,399.54,-559.356,2011-09
11/8/2013,West,Furniture,14.82,6.2244,2013-11
12/11/2014,East,Office Supplies,10.368,3.6288,2014-12
12/11/2014,East,Furniture,310.88,23.316,2014-12
12/10/2014,Central,Office Supplies,33.45,15.387,2014-12
12/10/2014,Central,Office Supplies,10.4,5.096,2014-12
6/3/2011,West,Furniture,515.88,113.4936,2011-06
2/3/2011,West,Office Supplies,12.35,5.8045,2011-02
3/9/2013,West,Office Supplies,9.702,-7.1148,2013-03
9/9/2014,Central,Furniture,765.625,-566.5625,2014-09
10/8/2014,West,Furniture,307.666,-14.4784,2014-10
5/1/2013,East,Office Supplies,7.712,2.7956,2013-05
2/7/2013,South,Technology,100,21,2013-02
2/7/2013,South,Office Supplies,7.83,3.6018,2013-02
7/11/2013,Central,Office Supplies,338.04,-33.804,2013-07
7/11/2013,Central,Office Supplies,154.24,17.352,2013-07
9/3/2012,West,Office Supplies,31.44,8.4888,2012-09
9/3/2012,West,Technology,17.9,3.401,2012-09
9/3/2012,West,Technology,129.45,46.602,2012-09
8/9/2011,West,Office Supplies,20.88,9.6048,2011-08
6/6/2011,East,Office Supplies,13.36,4.9432,2011-06
12/3/2014,West,Office Supplies,559.62,151.0974,2014-12
12/3/2014,West,Office Supplies,109.92,53.8608,2014-12
12/3/2014,West,Office Supplies,8.56,3.852,2014-12
12/8/2012,Central,Office Supplies,360.712,130.7581,2012-12
12/8/2012,Central,Technology,1718.4,150.36,2012-12
5/11/2011,Central,Technology,46.864,7.6154,2011-05
1/6/2011,East,Office Supplies,19.536,4.884,2011-01
9/5/2012,West,Furniture,411.332,-4.8392,2012-09
9/5/2012,West,Office Supplies,28.752,9.7038,2012-09
9/5/2012,West,Furniture,293.199,-20.6964,2012-09
8/5/2013,South,Office Supplies,35.06,10.518,2013-08
8/5/2013,South,Office Supplies,4.13,1.8998,2013-08
8/5/2013,South,Furniture,109.8,46.116,2013-08
8/5/2013,South,Office Supplies,9.82,4.8118,2013-08
3/3/2014,Central,Office Supplies,6.976,-1.3952,2014-03
3/3/2014,Central,Office Supplies,12.222,-20.1663,2014-03
11/12/2013,East,Technology,59.97,14.9925,2013-11
11/12/2013,East,Office Supplies,83.36,20.84,2013-11
7/9/2012,East,Office Supplies,6.58,3.0268,2012-07
7/9/2012,East,Office Supplies,122.94,59.0112,2012-07
12/1/2011,Central,Furniture,2807.84,673.8816,2011-12
12/1/2011,Central,Office Supplies,46.64,12.5928,2011-12
12/8/2011,Central,Office Supplies,60.416,6.0416,2011-12
9/6/2013,Central,Office Supplies,107.94,26.985,2013-09
7/8/2013,West,Furniture,215.65,73.321,2013-07
8/9/2013,Central,Office Supplies,11.168,3.6296,2013-08
8/9/2013,Central,Office Supplies,53.952,17.5344,2013-08
2/11/2013,Central,Technology,69.93,0.6993,2013-02
6/9/2011,South,Furniture,1441.3,245.021,2011-06
6/4/2012,West,Office Supplies,7.38,3.4686,2012-06
6/4/2012,West,Office Supplies,9.26,3.0558,2012-06
2/8/2013,South,Technology,1127.976,126.8973,2013-02
11/5/2012,South,Furniture,207,25.875,2012-11
8/2/2014,Central,Technology,1439.982,-263.9967,2014-08
8/2/2014,Central,Office Supplies,36.288,12.7008,2014-08
8/1/2011,South,Office Supplies,17.544,5.9211,2011-08
8/1/2011,South,Furniture,44.128,12.1352,2011-08
8/1/2011,South,Office Supplies,62.92,10.2245,2011-08
8/1/2011,South,Office Supplies,78.304,29.364,2011-08
2/9/2012,Central,Office Supplies,40.096,13.5324,2012-02
2/9/2012,Central,Furniture,40.784,-30.588,2012-02
9/11/2014,West,Furniture,362.352,27.1764,2014-09
9/11/2014,West,Office Supplies,7.184,2.245,2014-09
9/3/2012,East,Office Supplies,137.62,60.5528,2012-09
9/3/2012,East,Technology,100.49,25.1225,2012-09
11/12/2011,Central,Office Supplies,49.632,4.9632,2011-11
6/4/2011,East,Office Supplies,16.224,5.8812,2011-06
3/11/2013,East,Furniture,176.784,-22.098,2013-03
3/5/2012,East,Office Supplies,29.34,14.67,2012-03
3/5/2012,East,Furniture,383.607,63.9345,2012-03
3/5/2012,East,Office Supplies,563.4,67.608,2012-03
12/3/2014,South,Office Supplies,34.65,10.395,2014-12
10/4/2014,Central,Office Supplies,1793.98,843.1706,2014-10
2/3/2012,West,Furniture,136.92,41.076,2012-02
7/4/2014,Central,Office Supplies,273.896,92.4399,2014-07
7/4/2014,Central,Technology,597.132,49.761,2014-07
5/1/2014,South,Office Supplies,4.608,1.6704,2014-05
5/1/2014,South,Office Supplies,15.528,4.8525,2014-05
5/1/2014,South,Office Supplies,11.952,3.8844,2014-05
11/8/2012,East,Office Supplies,11.65,3.3785,2012-11
10/3/2012,East,Office Supplies,15.008,1.5008,2012-10
7/9/2013,Central,Technology,863.64,107.955,2013-07
7/9/2013,Central,Office Supplies,47.616,3.5712,2013-07
12/6/2014,West,Office Supplies,92.94,41.823,2014-12
3/10/2014,West,Technology,199.98,69.993,2014-03
6/10/2013,West,Technology,177.48,19.9665,2013-06
8/7/2014,South,Furniture,145.74,23.3184,2014-08
8/7/2014,South,Furniture,15.4,7.392,2014-08
7/9/2013,West,Office Supplies,19.968,-13.312,2013-07
7/9/2013,West,Office Supplies,33.488,-1.2558,2013-07
7/9/2013,West,Office Supplies,8.736,-6.1152,2013-07
7/9/2013,West,Furniture,662.88,74.574,2013-07
9/3/2014,East,Office Supplies,23.1,6.468,2014-09
9/3/2014,East,Furniture,11.54,3.462,2014-09
9/3/2014,East,Furniture,254.526,-93.3262,2014-09
9/3/2014,East,Office Supplies,12.98,3.7642,2014-09
9/3/2014,East,Office Supplies,26.432,8.9208,2014-09
9/3/2014,East,Technology,197.97,57.4113,2014-09
9/3/2014,East,Office Supplies,18.9,9.072,2014-09
9/3/2014,East,Furniture,1282.41,213.735,2014-09
9/3/2014,East,Office Supplies,4.92,2.214,2014-09
9/3/2014,East,Technology,238,38.08,2014-09
9/3/2014,East,Technology,167.97,40.3128,2014-09
9/3/2014,East,Office Supplies,17.12,7.704,2014-09
9/11/2014,Central,Office Supplies,16.2,7.776,2014-09
9/11/2014,Central,Office Supplies,33.99,14.6157,2014-09
9/11/2014,Central,Technology,296.85,53.433,2014-09
9/11/2014,Central,Technology,112.8,6.768,2014-09
9/11/2014,Central,Office Supplies,13.71,6.5808,2014-09
9/11/2014,Central,Office Supplies,24.9,11.703,2014-09
9/11/2014,Central,Office Supplies,286.29,17.1774,2014-09
9/11/2014,Central,Office Supplies,24.18,7.254,2014-09
5/7/2014,Central,Office Supplies,6.408,0.6408,2014-05
5/7/2014,Central,Technology,408.744,76.6395,2014-05
5/8/2012,West,Office Supplies,5.248,0.5904,2012-05
12/3/2011,Central,Technology,479.96,134.3888,2011-12
11/9/2012,Central,Office Supplies,17.22,7.9212,2012-11
11/9/2012,Central,Furniture,1024.38,215.1198,2012-11
11/9/2012,Central,Office Supplies,26.22,12.3234,2012-11
11/9/2012,Central,Office Supplies,17.34,8.4966,2012-11
12/3/2014,Central,Office Supplies,294.62,-766.012,2014-12
12/3/2014,Central,Furniture,8.752,-3.7196,2014-12
2/7/2011,South,Office Supplies,15,7.2,2011-02
2/7/2011,South,Technology,161.61,42.0186,2011-02
2/7/2011,South,Technology,144.95,42.0355,2011-02
4/12/2014,West,Technology,199.95,21.9945,2014-04
4/12/2014,West,Office Supplies,41.86,14.2324,2014-04
4/12/2014,Central,Office Supplies,11.364,-17.046,2014-04
8/4/2014,Central,Furniture,183.372,-36.6744,2014-08
12/11/2012,Central,Technology,159.984,35.9964,2012-12
12/11/2012,Central,Office Supplies,46.344,4.6344,2012-12
9/9/2013,West,Office Supplies,33.024,11.5584,2013-09
9/9/2013,West,Office Supplies,67.136,23.4976,2013-09
12/10/2013,Central,Office Supplies,9.392,3.2872,2013-12
12/10/2013,Central,Office Supplies,9.328,0.8162,2013-12
10/2/2012,West,Office Supplies,57.504,20.1264,2012-10
7/11/2012,East,Furniture,289.8,36.225,2012-07
7/11/2012,East,Office Supplies,2.502,-2.0016,2012-07
7/11/2012,East,Office Supplies,6.48,-4.752,2012-07
7/11/2012,East,Furniture,341.488,-73.176,2012-07
7/11/2012,East,Office Supplies,11.12,0.834,2012-07
7/11/2012,East,Furniture,25.344,3.4848,2012-07
12/2/2013,Central,Furniture,17.31,5.193,2013-12
11/8/2014,West,Technology,59.97,13.7931,2014-11
11/8/2014,West,Technology,761.544,66.6351,2014-11
12/1/2011,West,Furniture,58.2,28.518,2011-12
9/8/2014,West,Office Supplies,37.68,2.355,2014-09
9/8/2014,West,Technology,279.944,80.4839,2014-09
3/10/2011,West,Office Supplies,636.408,-15.9102,2011-03
3/10/2011,West,Office Supplies,83.168,9.3564,2011-03
10/12/2012,East,Furniture,209.67,-13.978,2012-10
1/8/2014,South,Office Supplies,2.808,-1.9656,2014-01
11/10/2014,West,Furniture,215.976,-2.6997,2014-11
12/2/2014,East,Office Supplies,104.68,35.3295,2014-12
12/2/2014,East,Technology,62.958,9.4437,2014-12
10/4/2012,East,Furniture,64.944,6.4944,2012-10
10/4/2012,East,Office Supplies,20.736,7.2576,2012-10
6/6/2011,East,Office Supplies,149.544,50.4711,2011-06
6/6/2011,East,Office Supplies,17.14,4.4564,2011-06
6/6/2011,East,Furniture,991.764,-347.1174,2011-06
9/2/2013,East,Office Supplies,30.48,9.906,2013-09
9/2/2013,East,Technology,23.988,-4.7976,2013-09
9/2/2013,East,Office Supplies,16.688,5.4236,2013-09
12/12/2011,West,Furniture,43.31,4.331,2011-12
4/1/2014,East,Technology,84.95,22.087,2014-04
5/1/2013,Central,Furniture,22.608,-10.1736,2013-05
9/4/2013,Central,Office Supplies,8.808,-14.9736,2013-09
1/7/2013,West,Office Supplies,34.58,10.0282,2013-01
8/1/2011,West,Office Supplies,19.752,6.9132,2011-08
5/8/2013,East,Office Supplies,85.232,30.8966,2013-05
5/8/2013,East,Office Supplies,44.4,22.2,2013-05
5/8/2013,East,Furniture,442.764,59.0352,2013-05
5/8/2013,East,Technology,3999.95,1159.9855,2013-05
5/8/2013,East,Technology,199.95,21.9945,2013-05
5/8/2013,East,Furniture,63.68,28.0192,2013-05
8/2/2014,West,Office Supplies,54.896,18.5274,2014-08
8/11/2014,Central,Office Supplies,70.08,35.04,2014-08
8/11/2014,Central,Furniture,121.3,25.473,2014-08
